transaction_id,account_id,customer_id,txn_timestamp,direction,amount,currency,channel,txn_type,counterparty_name,counterparty_account,counterparty_bank,counterparty_country,description,status
TXN_B0005065,ACC_000196,CUST_00129,2026-05-28 18:40:57.69658,DEBIT,366.35,INR,RTGS,PURCHASE,Tata Consultancy Services,CPACC83898971,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006744,ACC_000429,CUST_00297,2026-05-28 18:46:57.69658,DEBIT,302.58,INR,BRANCH,PURCHASE,Bharat Petroleum,CPACC10232575,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004540,ACC_000429,CUST_00297,2026-05-28 19:40:57.69658,CREDIT,2469.03,INR,NEFT,TRANSFER_IN,Indian Railways IRCTC,CPACC84023932,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009823,ACC_000596,CUST_00405,2026-05-28 19:54:57.69658,CREDIT,1663.25,INR,NEFT,TRANSFER_IN,Bharat Petroleum,CPACC71385768,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009061,ACC_000726,CUST_00493,2026-05-28 20:29:57.69658,DEBIT,1088.58,INR,UPI,PURCHASE,Bharat Petroleum,CPACC83801060,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009858,ACC_000611,CUST_00416,2026-05-28 20:48:57.69658,DEBIT,232.72,INR,UPI,PURCHASE,Reliance Retail Ltd,CPACC81816410,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009137,ACC_000550,CUST_00374,2026-05-28 20:51:57.69658,DEBIT,15925.28,INR,RTGS,PURCHASE,Bigbasket,CPACC33053387,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005336,ACC_000465,CUST_00319,2026-05-28 20:54:57.69658,DEBIT,449.38,INR,ATM,PURCHASE,Reliance Retail Ltd,CPACC25107801,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006579,ACC_000419,CUST_00290,2026-05-28 21:14:57.69658,CREDIT,826.03,INR,SWIFT,TRANSFER_IN,Bharat Petroleum,CPACC83054678,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005660,ACC_000409,CUST_00284,2026-05-28 21:41:57.69658,DEBIT,286.83,INR,UPI,PURCHASE,Zomato Ltd,CPACC14563542,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001579,ACC_000657,CUST_00449,2026-05-28 22:11:57.69658,DEBIT,4582.19,INR,UPI,PURCHASE,Indian Railways IRCTC,CPACC13168629,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000793,ACC_000283,CUST_00188,2026-05-28 22:21:57.69658,CREDIT,804.83,INR,RTGS,TRANSFER_IN,HDFC Life Insurance,CPACC85770952,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005135,ACC_000690,CUST_00471,2026-05-28 22:30:57.69658,CREDIT,633.89,INR,BRANCH,TRANSFER_IN,Tata Consultancy Services,CPACC11006562,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009851,ACC_000729,CUST_00495,2026-05-28 22:37:57.69658,DEBIT,3681.79,INR,UPI,PURCHASE,HDFC Life Insurance,CPACC38895456,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001954,ACC_000200,CUST_00131,2026-05-28 23:59:57.69658,DEBIT,1758.43,INR,UPI,PURCHASE,Indian Railways IRCTC,CPACC39954375,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006380,ACC_000118,CUST_00078,2026-05-29 00:14:57.69658,DEBIT,459.50,INR,RTGS,PURCHASE,Tata Consultancy Services,CPACC82474928,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002288,ACC_000702,CUST_00479,2026-05-29 00:22:57.69658,CREDIT,3478.01,INR,NEFT,TRANSFER_IN,HDFC Life Insurance,CPACC62248697,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005401,ACC_000018,CUST_00010,2026-05-29 00:43:57.69658,CREDIT,7621.14,INR,SWIFT,TRANSFER_IN,Bharat Petroleum,CPACC83821275,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008566,ACC_000249,CUST_00167,2026-05-29 00:55:57.69658,DEBIT,210.95,INR,UPI,PURCHASE,Tata Consultancy Services,CPACC30679859,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007469,ACC_000469,CUST_00323,2026-05-29 00:58:57.69658,CREDIT,735.33,INR,NEFT,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC66594306,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009827,ACC_000274,CUST_00182,2026-05-29 01:27:57.69658,DEBIT,6290.88,INR,BRANCH,PURCHASE,Apollo Hospitals,CPACC99352484,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003394,ACC_000164,CUST_00108,2026-05-29 01:32:57.69658,CREDIT,3578.70,INR,RTGS,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC74706450,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005583,ACC_000599,CUST_00407,2026-05-29 03:23:57.69658,DEBIT,1119.25,INR,UPI,PURCHASE,Zomato Ltd,CPACC34066755,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001838,ACC_000431,CUST_00298,2026-05-29 03:23:57.69658,CREDIT,3225.72,INR,IMPS,TRANSFER_IN,Reliance Retail Ltd,CPACC88733337,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005784,ACC_000203,CUST_00133,2026-05-29 03:38:57.69658,CREDIT,635.71,INR,IMPS,TRANSFER_IN,Indian Railways IRCTC,CPACC40611599,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009102,ACC_000399,CUST_00274,2026-05-29 03:45:57.69658,DEBIT,18189.30,INR,IMPS,PURCHASE,Bharat Petroleum,CPACC81677753,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002593,ACC_000621,CUST_00424,2026-05-29 03:53:57.69658,CREDIT,174.09,INR,NEFT,TRANSFER_IN,Zomato Ltd,CPACC35490851,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005967,ACC_000036,CUST_00022,2026-05-29 04:06:57.69658,CREDIT,289.51,INR,IMPS,TRANSFER_IN,Croma Electronics,CPACC66129706,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008789,ACC_000447,CUST_00308,2026-05-29 04:07:57.69658,CREDIT,1151.85,INR,SWIFT,TRANSFER_IN,Tata Consultancy Services,CPACC84384323,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003804,ACC_000248,CUST_00166,2026-05-29 05:03:57.69658,DEBIT,158.86,INR,NEFT,PURCHASE,Bigbasket,CPACC25317448,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009056,ACC_000408,CUST_00283,2026-05-29 05:05:57.69658,DEBIT,22329.21,INR,ATM,PURCHASE,Tata Consultancy Services,CPACC65127468,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000338,ACC_000686,CUST_00468,2026-05-29 06:26:57.69658,DEBIT,362.83,INR,RTGS,PURCHASE,Reliance Retail Ltd,CPACC94390054,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006793,ACC_000449,CUST_00309,2026-05-29 07:12:57.69658,DEBIT,2007.06,INR,BRANCH,PURCHASE,Bharat Petroleum,CPACC95749217,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005700,ACC_000689,CUST_00471,2026-05-29 07:24:57.69658,DEBIT,2479.60,INR,BRANCH,PURCHASE,Bharat Petroleum,CPACC51065142,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000908,ACC_000417,CUST_00289,2026-05-29 07:26:57.69658,CREDIT,2332.14,INR,RTGS,TRANSFER_IN,Croma Electronics,CPACC62472698,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008753,ACC_000555,CUST_00377,2026-05-29 08:04:57.69658,DEBIT,2199.54,INR,BRANCH,PURCHASE,Flipkart Internet Pvt Ltd,CPACC75811851,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008454,ACC_000352,CUST_00237,2026-05-29 08:20:57.69658,CREDIT,8677.51,INR,ATM,TRANSFER_IN,Apollo Hospitals,CPACC45697897,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008100,ACC_000417,CUST_00289,2026-05-29 08:25:57.69658,CREDIT,218.08,INR,SWIFT,TRANSFER_IN,Indian Railways IRCTC,CPACC35016427,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007563,ACC_000363,CUST_00246,2026-05-29 08:34:57.69658,DEBIT,4605.12,INR,RTGS,PURCHASE,Croma Electronics,CPACC21314565,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006675,ACC_000629,CUST_00430,2026-05-29 08:42:57.69658,DEBIT,18046.52,INR,ATM,PURCHASE,Bigbasket,CPACC20783674,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002212,ACC_000433,CUST_00299,2026-05-29 08:46:57.69658,DEBIT,4640.27,INR,ATM,PURCHASE,Apollo Hospitals,CPACC87932138,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004994,ACC_000328,CUST_00221,2026-05-29 09:05:57.69658,CREDIT,9925.56,INR,IMPS,TRANSFER_IN,Bigbasket,CPACC23346515,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009398,ACC_000273,CUST_00182,2026-05-29 09:14:57.69658,DEBIT,7361.05,INR,NEFT,PURCHASE,Bharat Petroleum,CPACC56260382,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004536,ACC_000696,CUST_00475,2026-05-29 09:23:57.69658,DEBIT,6377.50,INR,NEFT,PURCHASE,Croma Electronics,CPACC57843816,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005001,ACC_000669,CUST_00458,2026-05-29 09:24:57.69658,DEBIT,10030.58,INR,IMPS,PURCHASE,Apollo Hospitals,CPACC57731707,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002669,ACC_000428,CUST_00296,2026-05-29 09:45:57.69658,DEBIT,272.16,INR,RTGS,PURCHASE,Bharat Petroleum,CPACC11557146,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009801,ACC_000038,CUST_00023,2026-05-29 09:55:57.69658,CREDIT,9561.86,INR,ATM,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC15881782,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009415,ACC_000265,CUST_00177,2026-05-29 10:01:57.69658,DEBIT,12626.52,INR,SWIFT,PURCHASE,Croma Electronics,CPACC23396586,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009113,ACC_000052,CUST_00032,2026-05-29 10:19:57.69658,DEBIT,1356.50,INR,RTGS,PURCHASE,Bharat Petroleum,CPACC70158286,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004928,ACC_000008,CUST_00005,2026-05-29 10:26:57.69658,CREDIT,255.40,INR,IMPS,TRANSFER_IN,HDFC Life Insurance,CPACC82545859,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008220,ACC_000015,CUST_00009,2026-05-29 10:51:57.69658,DEBIT,29315.89,INR,NEFT,PURCHASE,Reliance Retail Ltd,CPACC34500503,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004800,ACC_000071,CUST_00044,2026-05-29 10:58:57.69658,DEBIT,10201.55,INR,IMPS,PURCHASE,Tata Consultancy Services,CPACC89459801,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008337,ACC_000576,CUST_00390,2026-05-29 11:51:57.69658,CREDIT,193.37,INR,UPI,TRANSFER_IN,Indian Railways IRCTC,CPACC16445638,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002754,ACC_000158,CUST_00105,2026-05-29 12:19:57.69658,DEBIT,17442.37,INR,SWIFT,PURCHASE,Croma Electronics,CPACC91602240,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008479,ACC_000522,CUST_00356,2026-05-29 12:25:57.69658,DEBIT,346.46,INR,ATM,PURCHASE,Zomato Ltd,CPACC18435159,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009376,ACC_000613,CUST_00418,2026-05-29 12:26:57.69658,CREDIT,366.77,INR,UPI,TRANSFER_IN,Indian Railways IRCTC,CPACC94169657,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002044,ACC_000050,CUST_00030,2026-05-29 12:33:57.69658,CREDIT,8930.26,INR,RTGS,TRANSFER_IN,Indian Railways IRCTC,CPACC90840153,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003342,ACC_000336,CUST_00227,2026-05-29 13:22:57.69658,DEBIT,27717.56,INR,IMPS,PURCHASE,Tata Consultancy Services,CPACC22953721,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008708,ACC_000373,CUST_00255,2026-05-29 14:00:57.69658,DEBIT,3817.54,INR,UPI,PURCHASE,Bigbasket,CPACC24434639,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004484,ACC_000253,CUST_00170,2026-05-29 14:19:57.69658,CREDIT,26457.40,INR,RTGS,TRANSFER_IN,Croma Electronics,CPACC41491784,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006305,ACC_000053,CUST_00033,2026-05-29 14:20:57.69658,CREDIT,263.01,INR,SWIFT,TRANSFER_IN,HDFC Life Insurance,CPACC77118056,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001172,ACC_000086,CUST_00055,2026-05-29 14:23:57.69658,DEBIT,159.19,INR,ATM,PURCHASE,Tata Consultancy Services,CPACC16792198,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001971,ACC_000140,CUST_00094,2026-05-29 14:32:57.69658,DEBIT,1908.29,INR,NEFT,PURCHASE,Bharat Petroleum,CPACC91709768,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009556,ACC_000509,CUST_00347,2026-05-29 14:43:57.69658,CREDIT,3203.28,INR,BRANCH,TRANSFER_IN,HDFC Life Insurance,CPACC68890962,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001859,ACC_000400,CUST_00275,2026-05-29 14:50:57.69658,DEBIT,20703.75,INR,ATM,PURCHASE,Croma Electronics,CPACC04910002,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003004,ACC_000012,CUST_00007,2026-05-29 14:50:57.69658,DEBIT,4895.81,INR,ATM,PURCHASE,Apollo Hospitals,CPACC30095618,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003925,ACC_000260,CUST_00174,2026-05-29 14:59:57.69658,DEBIT,8305.26,INR,IMPS,PURCHASE,Croma Electronics,CPACC02874736,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003355,ACC_000484,CUST_00332,2026-05-29 15:18:57.69658,CREDIT,451.68,INR,IMPS,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC85910952,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007482,ACC_000007,CUST_00004,2026-05-29 15:49:57.69658,DEBIT,31209.57,INR,ATM,PURCHASE,Apollo Hospitals,CPACC33078858,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003381,ACC_000724,CUST_00492,2026-05-29 15:54:57.69658,CREDIT,519.01,INR,IMPS,TRANSFER_IN,HDFC Life Insurance,CPACC91462270,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007218,ACC_000172,CUST_00112,2026-05-29 16:11:57.69658,CREDIT,3590.89,INR,UPI,TRANSFER_IN,Bharat Petroleum,CPACC53259929,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006143,ACC_000163,CUST_00107,2026-05-29 16:12:57.69658,DEBIT,379.09,INR,SWIFT,PURCHASE,Tata Consultancy Services,CPACC10588901,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006039,ACC_000210,CUST_00139,2026-05-29 16:19:57.69658,CREDIT,1774.76,INR,NEFT,TRANSFER_IN,Apollo Hospitals,CPACC83824256,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006059,ACC_000418,CUST_00289,2026-05-29 16:21:57.69658,CREDIT,1089.15,INR,IMPS,TRANSFER_IN,Croma Electronics,CPACC41053800,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002858,ACC_000239,CUST_00160,2026-05-29 17:12:57.69658,CREDIT,1920.26,INR,BRANCH,TRANSFER_IN,Reliance Retail Ltd,CPACC55677323,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003621,ACC_000501,CUST_00342,2026-05-29 17:45:57.69658,DEBIT,1029.70,INR,UPI,PURCHASE,Apollo Hospitals,CPACC20758991,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002620,ACC_000326,CUST_00220,2026-05-29 17:57:57.69658,DEBIT,1014.17,INR,NEFT,PURCHASE,Flipkart Internet Pvt Ltd,CPACC32680919,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005209,ACC_000278,CUST_00184,2026-05-29 17:59:57.69658,CREDIT,10491.20,INR,ATM,TRANSFER_IN,Croma Electronics,CPACC50817061,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004580,ACC_000081,CUST_00051,2026-05-29 18:15:57.69658,DEBIT,163.36,INR,SWIFT,PURCHASE,HDFC Life Insurance,CPACC14670093,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004477,ACC_000631,CUST_00431,2026-05-29 18:23:57.69658,DEBIT,18011.77,INR,RTGS,PURCHASE,Tata Consultancy Services,CPACC59692057,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003727,ACC_000343,CUST_00232,2026-05-29 18:47:57.69658,CREDIT,239.04,INR,ATM,TRANSFER_IN,Bharat Petroleum,CPACC37269344,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009545,ACC_000558,CUST_00378,2026-05-29 18:56:57.69658,DEBIT,161.02,INR,NEFT,PURCHASE,Reliance Retail Ltd,CPACC04328420,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002913,ACC_000612,CUST_00417,2026-05-29 19:12:57.69658,DEBIT,12141.40,INR,BRANCH,PURCHASE,Tata Consultancy Services,CPACC90478452,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000195,ACC_000224,CUST_00149,2026-05-29 21:29:57.69658,CREDIT,9639.89,INR,IMPS,TRANSFER_IN,Croma Electronics,CPACC73229216,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007709,ACC_000033,CUST_00019,2026-05-29 21:36:57.69658,DEBIT,2963.86,INR,ATM,PURCHASE,Indian Railways IRCTC,CPACC81808346,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008474,ACC_000298,CUST_00199,2026-05-29 22:01:57.69658,CREDIT,3802.24,INR,UPI,TRANSFER_IN,Apollo Hospitals,CPACC03973932,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003484,ACC_000069,CUST_00043,2026-05-29 22:19:57.69658,CREDIT,1372.12,INR,NEFT,TRANSFER_IN,Reliance Retail Ltd,CPACC56146470,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000302,ACC_000047,CUST_00029,2026-05-29 22:33:57.69658,CREDIT,950.81,INR,BRANCH,TRANSFER_IN,Croma Electronics,CPACC61392112,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005828,ACC_000305,CUST_00203,2026-05-29 22:35:57.69658,CREDIT,525.69,INR,SWIFT,TRANSFER_IN,Bigbasket,CPACC77742113,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000336,ACC_000612,CUST_00417,2026-05-29 23:01:57.69658,DEBIT,1111.97,INR,NEFT,PURCHASE,Croma Electronics,CPACC74140033,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008372,ACC_000445,CUST_00307,2026-05-29 23:28:57.69658,DEBIT,890.23,INR,ATM,PURCHASE,Reliance Retail Ltd,CPACC35172209,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008672,ACC_000386,CUST_00264,2026-05-30 00:01:57.69658,DEBIT,911.72,INR,RTGS,PURCHASE,Croma Electronics,CPACC67259799,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006311,ACC_000208,CUST_00137,2026-05-30 00:14:57.69658,DEBIT,19286.40,INR,SWIFT,PURCHASE,Croma Electronics,CPACC18499615,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008091,ACC_000157,CUST_00104,2026-05-30 00:37:57.69658,CREDIT,26939.47,INR,UPI,TRANSFER_IN,Apollo Hospitals,CPACC61548189,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000589,ACC_000415,CUST_00288,2026-05-30 00:44:57.69658,DEBIT,4037.74,INR,SWIFT,PURCHASE,Flipkart Internet Pvt Ltd,CPACC06661187,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008059,ACC_000251,CUST_00168,2026-05-30 01:24:57.69658,DEBIT,3467.89,INR,SWIFT,PURCHASE,Bharat Petroleum,CPACC03681423,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003025,ACC_000580,CUST_00394,2026-05-30 01:44:57.69658,CREDIT,15741.19,INR,RTGS,TRANSFER_IN,Bigbasket,CPACC56334459,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002223,ACC_000465,CUST_00319,2026-05-30 01:49:57.69658,DEBIT,11765.28,INR,SWIFT,PURCHASE,Croma Electronics,CPACC98667877,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003019,ACC_000092,CUST_00059,2026-05-30 02:08:57.69658,CREDIT,14881.01,INR,ATM,TRANSFER_IN,Indian Railways IRCTC,CPACC34343037,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000435,ACC_000463,CUST_00318,2026-05-30 02:11:57.69658,DEBIT,9246.10,INR,RTGS,PURCHASE,Indian Railways IRCTC,CPACC47363425,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006826,ACC_000542,CUST_00368,2026-05-30 02:27:57.69658,DEBIT,2914.62,INR,ATM,PURCHASE,HDFC Life Insurance,CPACC17915833,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002241,ACC_000344,CUST_00232,2026-05-30 03:25:57.69658,DEBIT,734.41,INR,ATM,PURCHASE,Flipkart Internet Pvt Ltd,CPACC37608806,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005997,ACC_000036,CUST_00022,2026-05-30 03:29:57.69658,CREDIT,10557.01,INR,BRANCH,TRANSFER_IN,Zomato Ltd,CPACC95454912,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005270,ACC_000414,CUST_00287,2026-05-30 03:37:57.69658,DEBIT,8545.16,INR,NEFT,PURCHASE,Flipkart Internet Pvt Ltd,CPACC63442555,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009187,ACC_000338,CUST_00228,2026-05-30 03:47:57.69658,DEBIT,197.74,INR,UPI,PURCHASE,Tata Consultancy Services,CPACC09527130,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003472,ACC_000736,CUST_00499,2026-05-30 04:20:57.69658,CREDIT,2594.99,INR,UPI,TRANSFER_IN,Reliance Retail Ltd,CPACC12670907,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004573,ACC_000008,CUST_00005,2026-05-30 05:47:57.69658,CREDIT,1019.40,INR,BRANCH,TRANSFER_IN,Indian Railways IRCTC,CPACC35911864,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009682,ACC_000088,CUST_00057,2026-05-30 05:52:57.69658,CREDIT,964.30,INR,IMPS,TRANSFER_IN,Apollo Hospitals,CPACC63298617,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007133,ACC_000293,CUST_00196,2026-05-30 06:00:57.69658,CREDIT,242.57,INR,IMPS,TRANSFER_IN,Zomato Ltd,CPACC76314444,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007485,ACC_000390,CUST_00267,2026-05-30 06:09:57.69658,DEBIT,252.89,INR,RTGS,PURCHASE,Tata Consultancy Services,CPACC95151791,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005369,ACC_000119,CUST_00079,2026-05-30 06:47:57.69658,DEBIT,4916.51,INR,SWIFT,PURCHASE,Tata Consultancy Services,CPACC70565133,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009711,ACC_000670,CUST_00458,2026-05-30 07:04:57.69658,CREDIT,764.15,INR,SWIFT,TRANSFER_IN,HDFC Life Insurance,CPACC26888605,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008259,ACC_000185,CUST_00122,2026-05-30 07:05:57.69658,DEBIT,502.93,INR,SWIFT,PURCHASE,Flipkart Internet Pvt Ltd,CPACC24207303,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001987,ACC_000242,CUST_00163,2026-05-30 07:19:57.69658,DEBIT,206.69,INR,SWIFT,PURCHASE,Bharat Petroleum,CPACC88211982,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000819,ACC_000548,CUST_00373,2026-05-30 07:26:57.69658,CREDIT,25209.87,INR,BRANCH,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC57618352,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009690,ACC_000264,CUST_00176,2026-05-30 07:39:57.69658,CREDIT,2048.70,INR,NEFT,TRANSFER_IN,Bigbasket,CPACC92165871,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000940,ACC_000046,CUST_00028,2026-05-30 07:41:57.69658,DEBIT,3376.35,INR,ATM,PURCHASE,Bharat Petroleum,CPACC44770476,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007331,ACC_000566,CUST_00383,2026-05-30 07:56:57.69658,CREDIT,1144.02,INR,RTGS,TRANSFER_IN,Zomato Ltd,CPACC14153041,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009263,ACC_000077,CUST_00047,2026-05-30 08:09:57.69658,CREDIT,3271.95,INR,NEFT,TRANSFER_IN,Croma Electronics,CPACC92211155,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001514,ACC_000024,CUST_00014,2026-05-30 08:36:57.69658,DEBIT,348.72,INR,NEFT,PURCHASE,Tata Consultancy Services,CPACC22378584,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009235,ACC_000254,CUST_00170,2026-05-30 08:41:57.69658,CREDIT,1566.72,INR,NEFT,TRANSFER_IN,Tata Consultancy Services,CPACC68568064,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006999,ACC_000602,CUST_00409,2026-05-30 08:46:57.69658,CREDIT,1121.64,INR,SWIFT,TRANSFER_IN,Bigbasket,CPACC07361451,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000296,ACC_000119,CUST_00079,2026-05-30 08:48:57.69658,DEBIT,29719.21,INR,UPI,PURCHASE,HDFC Life Insurance,CPACC53956059,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003187,ACC_000663,CUST_00454,2026-05-30 09:05:57.69658,DEBIT,2338.45,INR,RTGS,PURCHASE,Bharat Petroleum,CPACC60577410,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004686,ACC_000651,CUST_00445,2026-05-30 09:30:57.69658,CREDIT,17863.76,INR,ATM,TRANSFER_IN,Bigbasket,CPACC08426576,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006804,ACC_000607,CUST_00412,2026-05-30 09:33:57.69658,CREDIT,295.49,INR,RTGS,TRANSFER_IN,Zomato Ltd,CPACC41975757,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008395,ACC_000066,CUST_00041,2026-05-30 09:55:57.69658,CREDIT,15120.33,INR,ATM,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC32978431,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002274,ACC_000619,CUST_00422,2026-05-30 10:21:57.69658,DEBIT,160.00,INR,RTGS,PURCHASE,Flipkart Internet Pvt Ltd,CPACC77907252,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009032,ACC_000242,CUST_00163,2026-05-30 10:26:57.69658,DEBIT,615.37,INR,UPI,PURCHASE,Flipkart Internet Pvt Ltd,CPACC46577275,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006019,ACC_000620,CUST_00423,2026-05-30 11:59:57.69658,CREDIT,159.46,INR,UPI,TRANSFER_IN,Zomato Ltd,CPACC10240027,HDFC Bank,IN,Routine activity,POSTED
